109.607255	822.469820	0.000000	364.502685	0.193847	0.097274
109.607255	822.469820	0.000000	364.502685	0.193847	0.116588
114.989713	822.469874	0.000000	364.502661	0.192559	0.128177
113.705236	822.470119	0.000000	364.502553	0.192559	0.135903
115.830196	822.470143	0.000000	364.502542	0.193847	0.141054
114.154822	822.470183	0.000000	364.502524	0.193847	0.144916
110.384054	822.470223	0.000000	364.502507	0.193847	0.147492
113.958135	822.470245	0.000000	364.502497	0.193847	0.150067
114.836399	822.470267	0.000000	364.502487	0.192559	0.151355
113.726159	822.470350	0.000000	364.502451	0.192559	0.151355
111.711339	822.470392	0.000000	364.502432	0.193847	0.152642
113.990818	822.470734	0.000000	364.502280	0.193847	0.152642
114.853643	822.470857	0.000000	364.502226	0.193847	0.152642
113.821149	822.470887	0.000000	364.502213	0.193847	0.153930
121.065180	822.470899	0.000000	364.502207	0.193847	0.153930
110.874190	822.470929	0.000000	364.502194	0.193847	0.153930
114.987651	822.470913	0.000000	364.502201	0.193847	0.153930
112.125591	822.471094	0.000000	364.502121	0.193847	0.153930
111.927908	822.471208	0.000000	364.502070	0.193847	0.153930
114.192708	822.471392	0.000000	364.501989	0.192559	0.153930
113.958761	822.471510	0.000000	364.501936	0.193847	0.153930
111.393484	822.471527	0.000000	364.501929	0.193847	0.153930
111.486448	822.471516	0.000000	364.501934	0.193847	0.153930
113.907446	822.471226	0.000000	364.502062	0.193847	0.153930
118.401881	822.471140	0.000000	364.502100	0.192559	0.153930
111.303497	822.471102	0.000000	364.502117	0.192559	0.153930
112.418754	822.471085	0.000000	364.502125	0.192559	0.153930
114.200613	822.470851	0.000000	364.502229	0.193847	0.153930
110.547579	822.470930	0.000000	364.502194	0.192559	0.153930
115.603293	822.470888	0.000000	364.502212	0.193847	0.153930
114.327947	822.470874	0.000000	364.502218	0.192559	0.153930
113.352072	822.470815	0.000000	364.502244	0.192559	0.153930
111.369686	822.470811	0.000000	364.502246	0.192559	0.153930
115.693589	822.470375	0.000000	364.502439	0.192559	0.153930
113.352595	822.470201	0.000000	364.502516	0.192559	0.153930
113.040934	822.470341	0.000000	364.502454	0.192559	0.153930
112.582415	822.470235	0.000000	364.502501	0.192559	0.153930
115.030538	822.470149	0.000000	364.502540	0.192559	0.153930
113.733007	822.470136	0.000000	364.502545	0.192559	0.152642
115.811621	822.470072	0.000000	364.502574	0.192559	0.153930
114.541763	822.469945	0.000000	364.502630	0.191271	0.152642
113.895965	822.469797	0.000000	364.502695	0.191271	0.152642
112.769235	822.469710	0.000000	364.502734	0.191271	0.152642
112.584357	822.469604	0.000000	364.502781	0.191271	0.152642
111.349732	822.469557	0.000000	364.502802	0.191271	0.152642
109.928652	822.469524	0.000000	364.502816	0.191271	0.152642
114.657509	822.469471	0.000000	364.502840	0.191271	0.152642
114.129785	822.469430	0.000000	364.502858	0.191271	0.152642
108.943949	822.469090	0.000000	364.503009	0.191271	0.152642
110.570993	822.468922	0.000000	364.503083	0.191271	0.152642
107.303276	822.469026	0.000000	364.503037	0.191271	0.152642
110.302941	822.469023	0.000000	364.503039	0.191271	0.152642
111.430911	822.469010	0.000000	364.503044	0.191271	0.152642
112.614158	822.468870	0.000000	364.503106	0.191271	0.152642
112.822877	822.468665	0.000000	364.503197	0.191271	0.152642
111.158976	822.468670	0.000000	364.503195	0.189984	0.152642
109.605701	822.468662	0.000000	364.503199	0.191271	0.152642
112.294091	822.468528	0.000000	364.503258	0.189984	0.152642
109.118434	822.468440	0.000000	364.503297	0.189984	0.152642
110.205901	822.468400	0.000000	364.503315	0.189984	0.152642
111.899378	822.468193	0.000000	364.503406	0.189984	0.152642
111.529227	822.468167	0.000000	364.503418	0.189984	0.152642
110.364082	822.468046	0.000000	364.503472	0.189984	0.152642
107.486623	822.468046	0.000000	364.503472	0.189984	0.151355
111.740512	822.467848	0.000000	364.503559	0.189984	0.152642
111.124468	822.467871	0.000000	364.503549	0.189984	0.151355
110.195372	822.467836	0.000000	364.503565	0.189984	0.152642
107.692067	822.467630	0.000000	364.503656	0.189984	0.151355
109.782764	822.467590	0.000000	364.503674	0.189984	0.151355
109.152844	822.467403	0.000000	364.503756	0.189984	0.152642
113.709700	822.467452	0.000000	364.503735	0.189984	0.152642
110.649204	822.467300	0.000000	364.503802	0.189984	0.152642
110.033696	822.467421	0.000000	364.503749	0.189984	0.151355
110.112086	822.467547	0.000000	364.503693	0.189984	0.152642
110.949452	822.467561	0.000000	364.503687	0.188696	0.152642
111.670777	822.467569	0.000000	364.503683	0.189984	0.151355
110.014604	822.467827	0.000000	364.503569	0.189984	0.151355
110.230800	822.467850	0.000000	364.503559	0.189984	0.151355
106.503468	822.467862	0.000000	364.503553	0.188696	0.151355
111.395341	822.467897	0.000000	364.503538	0.189984	0.151355
108.422911	822.468088	0.000000	364.503453	0.189984	0.151355
109.753302	822.468146	0.000000	364.503427	0.189984	0.151355
110.378779	822.468118	0.000000	364.503440	0.189984	0.151355
114.656823	822.468405	0.000000	364.503313	0.189984	0.151355
113.090634	822.468411	0.000000	364.503310	0.189984	0.151355
108.289994	822.468434	0.000000	364.503300	0.189984	0.151355
111.377591	822.468667	0.000000	364.503196	0.189984	0.151355
114.589617	822.468691	0.000000	364.503186	0.189984	0.151355
111.293460	822.468679	0.000000	364.503191	0.189984	0.151355
111.396372	822.468810	0.000000	364.503133	0.189984	0.151355
114.497429	822.468915	0.000000	364.503086	0.189984	0.151355
110.485811	822.468993	0.000000	364.503052	0.189984	0.151355
113.692273	822.469072	0.000000	364.503017	0.189984	0.152642
109.881690	822.469033	0.000000	364.503034	0.189984	0.152642
115.301965	822.469266	0.000000	364.502931	0.189984	0.152642
109.874117	822.469370	0.000000	364.502885	0.189984	0.152642
112.792784	822.469450	0.000000	364.502849	0.189984	0.152642
113.250115	822.469445	0.000000	364.502852	0.189984	0.152642
107.967671	822.469340	0.000000	364.502898	0.189984	0.151355
111.501383	822.469536	0.000000	364.502811	0.189984	0.152642
110.472326	822.469775	0.000000	364.502705	0.189984	0.152642
115.076847	822.469791	0.000000	364.502698	0.191271	0.151355
112.583278	822.469995	0.000000	364.502608	0.191271	0.152642
115.425676	822.469981	0.000000	364.502614	0.189984	0.152642
108.608093	822.469979	0.000000	364.502615	0.189984	0.151355
108.705095	822.470020	0.000000	364.502597	0.189984	0.152642
107.931834	822.470215	0.000000	364.502510	0.189984	0.151355
110.428431	822.470187	0.000000	364.502523	0.191271	0.152642
114.494613	822.470467	0.000000	364.502399	0.191271	0.152642
116.377781	822.470573	0.000000	364.502351	0.189984	0.152642
114.456212	822.470639	0.000000	364.502322	0.191271	0.152642
114.317956	822.470627	0.000000	364.502328	0.191271	0.152642
117.036942	822.470693	0.000000	364.502299	0.191271	0.152642
113.690699	822.470753	0.000000	364.502272	0.191271	0.152642
114.369181	822.470790	0.000000	364.502255	0.191271	0.152642
112.310593	822.470873	0.000000	364.502219	0.191271	0.152642
116.868426	822.471255	0.000000	364.502050	0.191271	0.152642
109.619449	822.471337	0.000000	364.502013	0.191271	0.152642
113.060739	822.471324	0.000000	364.502019	0.191271	0.151355
111.998083	822.471336	0.000000	364.502013	0.191271	0.152642
114.985345	822.471387	0.000000	364.501991	0.191271	0.152642
116.488495	822.471513	0.000000	364.501935	0.191271	0.152642
112.416185	822.471505	0.000000	364.501939	0.191271	0.152642
114.287247	822.471411	0.000000	364.501980	0.189984	0.152642
112.863195	822.471098	0.000000	364.502119	0.189984	0.152642
112.884397	822.470949	0.000000	364.502185	0.189984	0.152642
117.894833	822.470978	0.000000	364.502172	0.189984	0.152642
117.229917	822.470951	0.000000	364.502184	0.191271	0.152642
111.588014	822.470782	0.000000	364.502259	-0.025052	0.137191
113.589323	822.470765	0.000000	364.502266	-0.021189	0.105000
114.909250	822.470733	0.000000	364.502281	0.208011	0.098562
116.262209	822.470647	0.000000	364.502319	0.201573	0.116588
116.302285	822.470661	0.000000	364.502313	0.198997	0.129465
117.634869	822.470683	0.000000	364.502303	0.196422	0.137191
104.564476	822.470591	0.000000	364.502344	0.195134	0.142341
93.821702	-3.000000	0.000000	-99930.819333	0.193847	0.146204
92.474275	-3.000000	0.000000	-99930.819333	0.193847	0.148779
95.769941	822.470108	0.000000	364.502558	0.192559	0.150067
97.698197	822.470049	0.000000	364.502584	0.192559	0.151355
99.041492	822.469922	0.000000	364.502640	0.192559	0.151355
104.102612	822.469974	0.000000	364.502617	0.191271	0.151355
99.988965	822.469770	0.000000	364.502707	0.191271	0.151355
108.974634	822.469860	0.000000	364.502668	0.191271	0.151355
105.529938	822.469512	0.000000	364.502822	0.189984	0.152642
108.064872	822.469502	0.000000	364.502826	0.191271	0.152642
105.886491	822.469430	0.000000	364.502858	0.189984	0.151355
109.350885	822.469262	0.000000	364.502933	0.189984	0.151355
115.576191	822.469321	0.000000	364.502907	0.189984	0.152642
112.380479	822.469300	0.000000	364.502916	0.189984	0.151355
99.267600	822.469214	0.000000	364.502954	0.189984	0.151355
89.108900	-3.000000	0.000000	-99930.819333	0.189984	0.151355
86.078114	-3.000000	0.000000	-99930.819333	0.189984	0.151355
96.011401	822.469011	0.000000	364.503044	0.189984	0.151355
99.779733	822.468715	0.000000	364.503175	0.188696	0.151355
107.552429	822.468775	0.000000	364.503149	0.188696	0.151355
118.456074	822.468702	0.000000	364.503181	0.188696	0.151355
102.590921	822.468484	0.000000	364.503277	0.188696	0.151355
97.138231	-3.000000	0.000000	-99930.819333	0.188696	0.151355
