296.277471	822.468929	0.000000	364.503080	-0.000587
298.940665	822.468934	0.000000	364.503078	0.005852
298.060433	822.468979	5252.000000	364.503058	0.008427
298.566318	822.469031	5066.000000	364.503035	0.007139
298.191630	822.469102	4682.000000	364.503004	0.004564
298.773705	822.469160	4304.000000	364.502978	-0.000587
300.975228	822.469222	3732.000000	364.502950	-0.000587
302.208600	822.469275	3490.000000	364.502927	0.003276
301.960660	822.469324	2978.000000	364.502905	-0.001874
300.514838	822.469373	2672.000000	364.502883	0.001989
301.657518	822.469429	2152.000000	364.502859	0.004564
300.016968	822.469482	1848.000000	364.502835	0.001989
300.499376	822.469551	1436.000000	364.502805	-0.000587
301.657460	822.469623	1136.000000	364.502773	0.004564
300.599462	822.469685	856.000000	364.502745	-0.001874
303.466272	822.469746	668.000000	364.502718	0.000701
301.684967	822.469801	542.000000	364.502694	0.004564
300.987024	822.469848	362.000000	364.502673	0.008427
298.337004	822.469903	312.000000	364.502649	-0.001874
299.147079	822.469963	268.000000	364.502622	-0.001874
301.038528	822.470019	130.000000	364.502597	0.000701
299.569287	822.470091	132.000000	364.502565	0.005852
300.196971	822.470155	76.000000	364.502537	0.009715
299.030771	822.470209	108.000000	364.502513	0.004564
298.544809	822.470265	92.000000	364.502488	0.001989
301.438660	822.470297	64.000000	364.502474	0.005852
298.885845	822.470257	64.000000	364.502492	0.005852
300.893834	822.470208	70.000000	364.502513	0.000701
301.287358	822.470147	48.000000	364.502540	0.008427
299.364264	822.470091	82.000000	364.502565	0.003276
300.686937	822.470016	116.000000	364.502598	0.007139
302.813700	822.469954	140.000000	364.502626	0.003276
301.918894	822.469901	226.000000	364.502649	0.007139
300.786729	822.469846	268.000000	364.502674	-0.001874
300.711836	822.469797	304.000000	364.502695	0.008427
301.223405	822.469750	524.000000	364.502716	0.005852
300.810212	822.469686	688.000000	364.502745	0.009715
299.352188	822.469619	770.000000	364.502774	-0.001874
300.188499	822.469548	1028.000000	364.502806	-0.000587
300.044022	822.469484	1414.000000	364.502834	0.004564
301.656705	822.469423	1830.000000	364.502861	0.004564
302.809694	822.469369	2162.000000	364.502885	0.003276
301.724575	822.469322	2576.000000	364.502906	-0.000587
300.838824	822.469267	2948.000000	364.502930	-0.001874
299.121659	822.469218	3412.000000	364.502952	-0.000587
299.688694	822.469153	3798.000000	364.502981	-0.000587
300.798207	822.469082	4366.000000	364.503012	0.003276
299.009094	822.469020	4544.000000	364.503040	0.004564
299.853659	822.468962	5080.000000	364.503066	0.005852
