234.279498	822.468642	0.000000	364.503207	-0.001874
234.070371	822.468650	3180.000000	364.503204	-0.000587
233.779649	822.468682	3110.000000	364.503190	-0.000587
235.706186	822.468708	3196.000000	364.503178	-0.001874
232.839578	822.468724	3178.000000	364.503171	-0.001874
232.407529	822.468746	3192.000000	364.503161	-0.001874
234.898266	822.468776	3144.000000	364.503148	-0.001874
234.274684	822.468815	2980.000000	364.503131	-0.001874
233.859884	822.468862	2942.000000	364.503110	-0.000587
232.932395	822.468897	3028.000000	364.503094	-0.001874
231.780850	822.468946	2592.000000	364.503073	-0.000587
233.557343	822.468976	2546.000000	364.503059	-0.001874
233.224957	822.468998	2288.000000	364.503050	-0.001874
233.688562	822.469012	2270.000000	364.503043	-0.001874
231.820060	822.469031	2286.000000	364.503035	-0.001874
234.204122	822.469053	2076.000000	364.503025	-0.001874
230.574626	822.469081	2080.000000	364.503013	-0.000587
231.746867	822.469111	1798.000000	364.503000	-0.000587
230.371242	822.469162	1804.000000	364.502977	-0.000587
230.756054	822.469220	1550.000000	364.502951	-0.001874
229.847451	822.469260	1340.000000	364.502934	-0.001874
231.976029	822.469286	1154.000000	364.502922	-0.001874
227.569488	822.469299	1130.000000	364.502916	-0.000587
232.771109	822.469319	1010.000000	364.502907	-0.001874
232.803150	822.469334	916.000000	364.502901	-0.001874
227.758141	822.469352	956.000000	364.502893	-0.001874
232.429099	822.469374	870.000000	364.502883	-0.001874
234.861750	822.469392	700.000000	364.502875	-0.000587
230.490160	822.469448	672.000000	364.502850	-0.001874
229.817892	822.469516	502.000000	364.502820	-0.001874
230.932553	822.469572	492.000000	364.502795	-0.000587
229.811177	822.469600	376.000000	364.502783	-0.001874
228.805545	822.469608	340.000000	364.502779	-0.001874
230.366826	822.469633	298.000000	364.502768	-0.001874
228.792308	822.469646	360.000000	364.502763	-0.001874
231.504927	822.469667	426.000000	364.502753	-0.000587
230.591626	822.469687	278.000000	364.502744	-0.001874
228.807858	822.469719	280.000000	364.502730	-0.000587
229.382738	822.469791	332.000000	364.502698	-0.000587
228.916335	822.469853	200.000000	364.502671	-0.000587
230.796671	822.469899	168.000000	364.502650	-0.001874
228.892582	822.469918	132.000000	364.502642	-0.001874
231.591030	822.469935	152.000000	364.502634	-0.000587
228.177928	822.469959	146.000000	364.502624	-0.001874
229.973965	822.469966	138.000000	364.502621	-0.001874
228.749968	822.469988	154.000000	364.502611	-0.001874
228.607223	822.470011	138.000000	364.502601	-0.001874
228.836565	822.470044	140.000000	364.502586	-0.001874
227.887620	822.470096	118.000000	364.502563	-0.000587
227.908286	822.470173	142.000000	364.502529	-0.001874
228.289550	822.470207	130.000000	364.502514	-0.001874
229.938571	822.470179	156.000000	364.502526	-0.001874
230.204340	822.470099	126.000000	364.502562	-0.001874
228.069954	822.470051	118.000000	364.502583	-0.001874
231.288842	822.470027	166.000000	364.502594	-0.000587
226.776324	822.470010	130.000000	364.502601	-0.001874
226.244221	822.470006	166.000000	364.502603	-0.001874
232.072945	822.469984	158.000000	364.502612	-0.001874
226.481202	822.469961	112.000000	364.502623	-0.001874
225.914220	822.469909	152.000000	364.502646	-0.001874
226.366541	822.469909	138.000000	364.502646	-0.001874
231.781450	822.469889	122.000000	364.502655	-0.000587
229.594407	822.469863	156.000000	364.502666	-0.000587
229.548962	822.469817	182.000000	364.502686	-0.001874
229.793767	822.469740	194.000000	364.502721	-0.001874
